link            https://katzgraber.org/album/blbum06/index.html
tech            N/A
comments        Saw nudis, squids, anemone fish, napping puffers 
############################################################################
id              330
location        Teluk Indah
site            Wakatobi, Indonesia
date            18/11/23
time            PM
depth           20.0
divetime        72
tank            alu
pressure        180
volume          15
air             EAN32
temp            27
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum06/index.html
tech            N/A
comments        Saw short pouch pigmy pipehorse, cocatoo wasp fish, flounders, sea moth, harpoon mantis shripm, leaf scorpion, turtle
